graphsage-batch_size,l_pre,l_mp,l_post,stage,drop,epoch,ckpt_clean,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,specificity,specificity_std,f1,f1_std,auc,auc_std
64,1,1,1,skipconcat,0.0,56,True,0.5159,0.0034,241.0,0.3758,0.0055,0.7905,0.002,0.8676,0.0242,0.7452,0.0228,0.8497,0.0344,0.8011,0.0033,0.8471,0.0016
64,1,1,1,skipconcat,0.0,56,True,0.5159,0.0034,241.0,0.3737,0.007,0.7905,0.002,0.8676,0.0242,0.7452,0.0228,0.8497,0.0344,0.8011,0.0033,0.8471,0.0016
64,1,1,1,skipconcat,0.0,263,True,0.5036,0.0023,241.0,0.3885,0.0083,0.789,0.0018,0.87,0.0196,0.74,0.0176,0.8536,0.0277,0.7993,0.0022,0.8476,0.0014
64,1,1,1,skipconcat,0.3,97,True,0.5332,0.007,241.0,0.3917,0.0028,0.7755,0.0069,0.8652,0.0043,0.7167,0.0095,0.8529,0.004,0.784,0.0072,0.8273,0.0064
64,1,1,1,skipconcat,0.3,190,True,0.5283,0.0052,241.0,0.389,0.0036,0.7799,0.0067,0.8618,0.0139,0.7294,0.0177,0.8462,0.0198,0.7898,0.0078,0.8323,0.004
64,1,1,1,skipconcat,0.3,248,True,0.5248,0.0047,241.0,0.384,0.0059,0.7803,0.0047,0.8712,0.0061,0.7199,0.0138,0.8598,0.0097,0.7883,0.0064,0.8347,0.0019
64,1,1,1,skipconcat,0.6,47,True,0.6462,0.0258,241.0,0.3725,0.0084,0.6968,0.0112,0.6992,0.0128,0.8166,0.0156,0.5401,0.0332,0.7532,0.0085,0.7443,0.03
64,1,1,1,skipconcat,0.6,47,True,0.6462,0.0258,241.0,0.3758,0.0021,0.6968,0.0112,0.6992,0.0128,0.8166,0.0156,0.5401,0.0332,0.7532,0.0085,0.7443,0.03
64,1,1,1,skipconcat,0.6,47,True,0.6462,0.0258,241.0,0.3699,0.0051,0.6968,0.0112,0.6992,0.0128,0.8166,0.0156,0.5401,0.0332,0.7532,0.0085,0.7443,0.03
64,1,1,1,skipsum,0.0,56,True,0.519,0.0151,241.0,0.3862,0.0149,0.7882,0.0023,0.8441,0.0146,0.7686,0.0158,0.8137,0.0241,0.8043,0.0023,0.8443,0.0028
64,1,1,1,skipsum,0.0,168,True,0.5047,0.0065,241.0,0.3793,0.0061,0.7912,0.0014,0.8815,0.0131,0.7314,0.0129,0.8699,0.0196,0.7992,0.0023,0.8466,0.0012
64,1,1,1,skipsum,0.0,238,True,0.5086,0.004,241.0,0.3879,0.0044,0.7905,0.0005,0.8785,0.0059,0.7313,0.0071,0.8678,0.0085,0.7981,0.0019,0.8474,0.0011
64,1,1,1,skipsum,0.3,60,True,0.5283,0.0093,241.0,0.3807,0.0076,0.7797,0.0072,0.8571,0.0176,0.734,0.0049,0.8396,0.0231,0.7906,0.0047,0.828,0.0033
64,1,1,1,skipsum,0.3,131,True,0.5218,0.0056,241.0,0.3893,0.0036,0.7841,0.0047,0.8692,0.0073,0.7302,0.0043,0.8551,0.0094,0.7936,0.004,0.8327,0.0026
64,1,1,1,skipsum,0.3,131,True,0.5218,0.0056,241.0,0.3953,0.0029,0.7841,0.0047,0.8692,0.0073,0.7302,0.0043,0.8551,0.0094,0.7936,0.004,0.8327,0.0026
64,1,1,1,skipsum,0.6,60,True,0.5808,0.0168,241.0,0.3808,0.0042,0.7428,0.0099,0.7997,0.0247,0.7303,0.0207,0.7591,0.0423,0.7629,0.0071,0.7965,0.01
64,1,1,1,skipsum,0.6,151,True,0.5843,0.0085,241.0,0.3896,0.0079,0.7474,0.0042,0.8067,0.0113,0.7284,0.015,0.7721,0.0209,0.7653,0.0045,0.7987,0.0041
64,1,1,1,skipsum,0.6,151,True,0.5843,0.0085,241.0,0.3844,0.013,0.7474,0.0042,0.8067,0.0113,0.7284,0.015,0.7721,0.0209,0.7653,0.0045,0.7987,0.0041
64,1,1,1,stack,0.0,56,True,0.5159,0.0034,241.0,0.3822,0.0043,0.7905,0.002,0.8676,0.0242,0.7452,0.0228,0.8497,0.0344,0.8011,0.0033,0.8471,0.0016
64,1,1,1,stack,0.0,56,True,0.5159,0.0034,241.0,0.3839,0.0087,0.7905,0.002,0.8676,0.0242,0.7452,0.0228,0.8497,0.0344,0.8011,0.0033,0.8471,0.0016
64,1,1,1,stack,0.0,263,True,0.5036,0.0023,241.0,0.3935,0.003,0.789,0.0018,0.87,0.0196,0.74,0.0176,0.8536,0.0277,0.7993,0.0022,0.8476,0.0014
64,1,1,1,stack,0.3,97,True,0.5332,0.007,241.0,0.4032,0.0032,0.7755,0.0069,0.8652,0.0043,0.7167,0.0095,0.8529,0.004,0.784,0.0072,0.8273,0.0064
64,1,1,1,stack,0.3,190,True,0.5283,0.0052,241.0,0.3937,0.0112,0.7799,0.0067,0.8618,0.0139,0.7294,0.0177,0.8462,0.0198,0.7898,0.0078,0.8323,0.004
64,1,1,1,stack,0.3,248,True,0.5248,0.0047,241.0,0.3839,0.0037,0.7803,0.0047,0.8712,0.0061,0.7199,0.0138,0.8598,0.0097,0.7883,0.0064,0.8347,0.0019
64,1,1,1,stack,0.6,47,True,0.6462,0.0258,241.0,0.3729,0.0069,0.6968,0.0112,0.6992,0.0128,0.8166,0.0156,0.5401,0.0332,0.7532,0.0085,0.7443,0.03
64,1,1,1,stack,0.6,47,True,0.6462,0.0258,241.0,0.4256,0.0214,0.6968,0.0112,0.6992,0.0128,0.8166,0.0156,0.5401,0.0332,0.7532,0.0085,0.7443,0.03
64,1,1,1,stack,0.6,47,True,0.6462,0.0258,241.0,0.3845,0.0181,0.6968,0.0112,0.6992,0.0128,0.8166,0.0156,0.5401,0.0332,0.7532,0.0085,0.7443,0.03
64,1,1,2,skipconcat,0.0,87,True,0.5105,0.0042,351.0,0.46,0.0082,0.7894,0.0031,0.8686,0.0171,0.7423,0.014,0.8513,0.0251,0.8002,0.0009,0.8465,0.0012
64,1,1,2,skipconcat,0.0,190,True,0.5034,0.0032,351.0,0.4295,0.0282,0.7906,0.0012,0.868,0.0053,0.744,0.0035,0.8517,0.0067,0.8012,0.0013,0.8469,0.0007
64,1,1,2,skipconcat,0.0,237,True,0.502,0.0029,351.0,0.4315,0.0238,0.7895,0.0023,0.8665,0.011,0.7444,0.0091,0.8489,0.0161,0.8007,0.0012,0.8475,0.0016
64,1,1,2,skipconcat,0.3,96,True,0.5353,0.0133,351.0,0.4598,0.0164,0.7782,0.0037,0.8677,0.0234,0.7201,0.0222,0.8542,0.0347,0.7864,0.0048,0.8239,0.0062
64,1,1,2,skipconcat,0.3,193,True,0.5219,0.0058,351.0,0.4009,0.002,0.7802,0.0045,0.8612,0.0207,0.7308,0.0176,0.8446,0.0319,0.7902,0.0026,0.8335,0.0027
64,1,1,2,skipconcat,0.3,293,True,0.5172,0.0036,351.0,0.3978,0.0146,0.7816,0.0057,0.8536,0.0199,0.7445,0.0154,0.8304,0.0319,0.7949,0.0026,0.8371,0.0014
64,1,1,2,skipconcat,0.6,98,True,0.6054,0.0116,351.0,0.4112,0.008,0.7236,0.0164,0.7549,0.0235,0.7591,0.0107,0.6775,0.0386,0.7568,0.0121,0.778,0.0112
64,1,1,2,skipconcat,0.6,184,True,0.5974,0.0052,351.0,0.3874,0.0036,0.7294,0.0136,0.7579,0.0188,0.7682,0.0044,0.6785,0.037,0.7629,0.0077,0.7826,0.0046
64,1,1,2,skipconcat,0.6,282,True,0.5942,0.006,351.0,0.4231,0.0458,0.7324,0.0213,0.7587,0.0251,0.776,0.0049,0.6752,0.0429,0.7671,0.0152,0.7844,0.006
64,1,1,2,skipsum,0.0,79,True,0.5098,0.003,351.0,0.4031,0.0174,0.7878,0.002,0.8626,0.0197,0.7452,0.019,0.8439,0.0278,0.7991,0.0033,0.846,0.0011
64,1,1,2,skipsum,0.0,190,True,0.5021,0.0019,351.0,0.44,0.0233,0.7902,0.0031,0.8696,0.0194,0.7422,0.0152,0.8532,0.0267,0.8005,0.0019,0.8472,0.001
64,1,1,2,skipsum,0.0,190,True,0.5021,0.0019,351.0,0.4496,0.0109,0.7902,0.0031,0.8696,0.0194,0.7422,0.0152,0.8532,0.0267,0.8005,0.0019,0.8472,0.001
64,1,1,2,skipsum,0.3,94,True,0.5386,0.0155,351.0,0.4254,0.0273,0.7792,0.0087,0.8565,0.0258,0.7345,0.0115,0.8379,0.0352,0.7904,0.0053,0.824,0.0111
64,1,1,2,skipsum,0.3,188,True,0.5284,0.0142,351.0,0.4564,0.0331,0.7855,0.003,0.8736,0.0054,0.7247,0.0036,0.8641,0.0082,0.7922,0.002,0.8306,0.0107
64,1,1,2,skipsum,0.3,206,True,0.5285,0.0136,351.0,0.4167,0.0222,0.784,0.0032,0.8711,0.0051,0.7264,0.0039,0.8595,0.006,0.7922,0.003,0.8315,0.0099
64,1,1,2,skipsum,0.6,25,True,0.5978,0.0157,351.0,0.4161,0.0347,0.7527,0.0038,0.8082,0.0134,0.7383,0.0125,0.7715,0.0231,0.7715,0.0021,0.7857,0.0154
64,1,1,2,skipsum,0.6,175,True,0.586,0.003,351.0,0.4167,0.0273,0.7577,0.0041,0.8151,0.0073,0.7408,0.01,0.7798,0.0137,0.7761,0.0041,0.7917,0.0017
64,1,1,2,skipsum,0.6,273,True,0.5823,0.0027,351.0,0.3922,0.0099,0.7635,0.0012,0.8189,0.0042,0.7478,0.0076,0.784,0.0089,0.7817,0.0024,0.7947,0.0049
64,1,1,2,stack,0.0,87,True,0.5105,0.0042,351.0,0.399,0.013,0.7894,0.0031,0.8686,0.0171,0.7423,0.014,0.8513,0.0251,0.8002,0.0009,0.8465,0.0012
64,1,1,2,stack,0.0,190,True,0.5034,0.0032,351.0,0.3995,0.0037,0.7906,0.0012,0.868,0.0053,0.744,0.0035,0.8517,0.0067,0.8012,0.0013,0.8469,0.0007
64,1,1,2,stack,0.0,237,True,0.502,0.0029,351.0,0.3837,0.0136,0.7895,0.0023,0.8665,0.011,0.7444,0.0091,0.8489,0.0161,0.8007,0.0012,0.8475,0.0016
64,1,1,2,stack,0.3,96,True,0.5353,0.0133,351.0,0.393,0.0051,0.7782,0.0037,0.8677,0.0234,0.7201,0.0222,0.8542,0.0347,0.7864,0.0048,0.8239,0.0062
64,1,1,2,stack,0.3,193,True,0.5219,0.0058,351.0,0.3905,0.0033,0.7802,0.0045,0.8612,0.0207,0.7308,0.0176,0.8446,0.0319,0.7902,0.0026,0.8335,0.0027
64,1,1,2,stack,0.3,293,True,0.5172,0.0036,351.0,0.394,0.0083,0.7816,0.0057,0.8536,0.0199,0.7445,0.0154,0.8304,0.0319,0.7949,0.0026,0.8371,0.0014
64,1,1,2,stack,0.6,98,True,0.6054,0.0116,351.0,0.3963,0.0029,0.7236,0.0164,0.7549,0.0235,0.7591,0.0107,0.6775,0.0386,0.7568,0.0121,0.778,0.0112
64,1,1,2,stack,0.6,184,True,0.5974,0.0052,351.0,0.3863,0.0027,0.7294,0.0136,0.7579,0.0188,0.7682,0.0044,0.6785,0.037,0.7629,0.0077,0.7826,0.0046
64,1,1,2,stack,0.6,282,True,0.5942,0.006,351.0,0.3949,0.0057,0.7324,0.0213,0.7587,0.0251,0.776,0.0049,0.6752,0.0429,0.7671,0.0152,0.7844,0.006
64,1,2,1,skipconcat,0.0,95,True,0.5147,0.002,651.0,0.5562,0.0149,0.7952,0.0002,0.8604,0.0079,0.7117,0.0097,0.881,0.0096,0.7789,0.0026,0.8488,0.0007
64,1,2,1,skipconcat,0.0,192,True,0.5096,0.0018,651.0,0.5577,0.0248,0.7956,0.0011,0.856,0.0041,0.7172,0.0046,0.8761,0.0047,0.7804,0.0017,0.8509,0.0011
64,1,2,1,skipconcat,0.0,226,True,0.5072,0.0015,651.0,0.5596,0.0214,0.7951,0.0016,0.8493,0.0037,0.7242,0.001,0.868,0.0039,0.7818,0.0011,0.8521,0.0006
64,1,2,1,skipconcat,0.3,95,True,0.5385,0.0048,651.0,0.5687,0.0163,0.7826,0.0029,0.8478,0.0186,0.6965,0.017,0.8708,0.0218,0.7644,0.0032,0.832,0.0032
64,1,2,1,skipconcat,0.3,193,True,0.5344,0.004,651.0,0.5296,0.0204,0.7847,0.0009,0.8436,0.0102,0.7079,0.0118,0.864,0.0125,0.7697,0.0029,0.8345,0.0028
64,1,2,1,skipconcat,0.3,288,True,0.5321,0.0016,651.0,0.5357,0.0237,0.7848,0.0029,0.8382,0.0148,0.7136,0.0133,0.8578,0.0185,0.7706,0.0021,0.8365,0.0009
64,1,2,1,skipconcat,0.6,56,True,0.616,0.0118,651.0,0.526,0.0145,0.7344,0.0129,0.7458,0.0293,0.7257,0.0248,0.7434,0.0468,0.7347,0.007,0.7816,0.0047
64,1,2,1,skipconcat,0.6,56,True,0.616,0.0118,651.0,0.5331,0.0053,0.7344,0.0129,0.7458,0.0293,0.7257,0.0248,0.7434,0.0468,0.7347,0.007,0.7816,0.0047
64,1,2,1,skipconcat,0.6,56,True,0.616,0.0118,651.0,0.5379,0.0177,0.7344,0.0129,0.7458,0.0293,0.7257,0.0248,0.7434,0.0468,0.7347,0.007,0.7816,0.0047
64,1,2,1,skipsum,0.0,93,True,0.512,0.005,451.0,0.5164,0.0181,0.7913,0.0021,0.8394,0.0077,0.7269,0.0061,0.8573,0.0092,0.7791,0.0017,0.8499,0.0009
64,1,2,1,skipsum,0.0,187,True,0.5066,0.0001,451.0,0.5385,0.0139,0.7949,0.0016,0.8509,0.0093,0.722,0.0075,0.8699,0.0108,0.7811,0.0005,0.8514,0.0005
64,1,2,1,skipsum,0.0,257,True,0.5069,0.0018,451.0,0.5484,0.0167,0.7954,0.0011,0.8527,0.0047,0.7207,0.0032,0.8721,0.005,0.7811,0.0007,0.8518,0.0004
64,1,2,1,skipsum,0.3,83,True,0.5343,0.0146,451.0,0.5254,0.0174,0.7814,0.0109,0.8398,0.0184,0.7034,0.0056,0.8616,0.0189,0.7655,0.0097,0.8329,0.0082
64,1,2,1,skipsum,0.3,197,True,0.5231,0.0032,451.0,0.5473,0.0068,0.7889,0.0023,0.8467,0.0026,0.7125,0.0025,0.8674,0.0022,0.7738,0.0025,0.8387,0.0027
64,1,2,1,skipsum,0.3,286,True,0.5213,0.0021,451.0,0.5289,0.0231,0.7891,0.0013,0.8472,0.005,0.7124,0.0026,0.8679,0.0053,0.7739,0.0007,0.841,0.0012
64,1,2,1,skipsum,0.6,94,True,0.5911,0.0155,451.0,0.5459,0.0025,0.7412,0.0142,0.7801,0.0407,0.6881,0.037,0.7957,0.0609,0.7293,0.009,0.7958,0.0067
64,1,2,1,skipsum,0.6,114,True,0.5871,0.0157,451.0,0.5386,0.0085,0.7438,0.017,0.7745,0.0441,0.7041,0.0282,0.7845,0.0622,0.736,0.0067,0.7988,0.0063
64,1,2,1,skipsum,0.6,114,True,0.5871,0.0157,451.0,0.5321,0.01,0.7438,0.017,0.7745,0.0441,0.7041,0.0282,0.7845,0.0622,0.736,0.0067,0.7988,0.0063
64,1,2,1,stack,0.0,99,True,0.5123,0.0044,451.0,0.5528,0.0277,0.7933,0.0021,0.8445,0.0042,0.7257,0.0017,0.8627,0.0047,0.7806,0.0015,0.8506,0.0012
64,1,2,1,stack,0.0,173,True,0.5072,0.0016,451.0,0.5753,0.0381,0.7937,0.0023,0.8451,0.0085,0.7264,0.0047,0.863,0.0095,0.7812,0.0011,0.8514,0.0008
64,1,2,1,stack,0.0,232,True,0.5069,0.0012,451.0,0.5769,0.0087,0.7942,0.0013,0.848,0.0052,0.7246,0.0029,0.866,0.0057,0.7814,0.0005,0.8518,0.0003
64,1,2,1,stack,0.3,99,True,0.5607,0.0236,451.0,0.5531,0.005,0.7731,0.0126,0.8329,0.0353,0.6942,0.0166,0.8543,0.0416,0.7564,0.0063,0.8147,0.0099
64,1,2,1,stack,0.3,185,True,0.5558,0.014,451.0,0.5399,0.0217,0.7732,0.0073,0.8319,0.0216,0.6929,0.0089,0.8556,0.0237,0.7557,0.0036,0.8212,0.0054
64,1,2,1,stack,0.3,294,True,0.5437,0.008,451.0,0.5494,0.0368,0.7784,0.0051,0.8342,0.0104,0.7025,0.0022,0.8564,0.0107,0.7626,0.0043,0.8285,0.0041
64,1,2,1,stack,0.6,60,True,0.6666,0.0236,451.0,0.5582,0.0124,0.6842,0.0241,0.6714,0.0352,0.7492,0.0326,0.6174,0.0797,0.7066,0.0089,0.7363,0.0259
64,1,2,1,stack,0.6,183,True,0.6614,0.0216,451.0,0.532,0.0101,0.6876,0.0173,0.6754,0.0274,0.7449,0.0312,0.6288,0.061,0.7074,0.0091,0.7418,0.0195
64,1,2,1,stack,0.6,295,True,0.6533,0.0075,451.0,0.53,0.0162,0.6942,0.0065,0.6803,0.0072,0.749,0.0055,0.6379,0.0128,0.713,0.0049,0.7508,0.0066
64,1,2,2,skipconcat,0.0,97,True,0.5103,0.0009,761.0,0.6056,0.0188,0.7954,0.0001,0.8549,0.0013,0.7183,0.0016,0.8746,0.0015,0.7807,0.0004,0.85,0.0009
64,1,2,2,skipconcat,0.0,190,True,0.5078,0.0012,761.0,0.6051,0.0181,0.7965,0.0008,0.8552,0.0046,0.721,0.0034,0.8743,0.0051,0.7824,0.0002,0.8509,0.0002
64,1,2,2,skipconcat,0.0,254,True,0.5082,0.0013,761.0,0.6192,0.0061,0.796,0.0004,0.8541,0.0013,0.7207,0.0014,0.8734,0.0017,0.7817,0.0005,0.851,0.0003
64,1,2,2,skipconcat,0.3,93,True,0.5362,0.019,761.0,0.5741,0.0377,0.783,0.0079,0.8358,0.0208,0.7127,0.0084,0.8553,0.0242,0.7692,0.0043,0.832,0.0101
64,1,2,2,skipconcat,0.3,154,True,0.5335,0.0121,761.0,0.5555,0.0295,0.7838,0.0061,0.8385,0.0155,0.7107,0.0073,0.8589,0.0176,0.7692,0.0042,0.8337,0.0067
64,1,2,2,skipconcat,0.3,285,True,0.5279,0.005,761.0,0.5604,0.0084,0.7842,0.003,0.8392,0.0025,0.7116,0.0063,0.8593,0.0025,0.7701,0.0041,0.8379,0.0032
64,1,2,2,skipconcat,0.6,53,True,0.6209,0.0153,761.0,0.5481,0.0093,0.7292,0.0062,0.738,0.0231,0.7255,0.0293,0.7329,0.0424,0.7308,0.0037,0.7732,0.0114
64,1,2,2,skipconcat,0.6,53,True,0.6209,0.0153,761.0,0.5482,0.0112,0.7292,0.0062,0.738,0.0231,0.7255,0.0293,0.7329,0.0424,0.7308,0.0037,0.7732,0.0114
64,1,2,2,skipconcat,0.6,53,True,0.6209,0.0153,761.0,0.5499,0.0026,0.7292,0.0062,0.738,0.0231,0.7255,0.0293,0.7329,0.0424,0.7308,0.0037,0.7732,0.0114
64,1,2,2,skipsum,0.0,95,True,0.5128,0.0033,561.0,0.578,0.0207,0.7953,0.0004,0.8595,0.0051,0.7127,0.0062,0.8802,0.0058,0.7792,0.0016,0.8488,0.001
64,1,2,2,skipsum,0.0,192,True,0.509,0.0004,561.0,0.5795,0.0197,0.7956,0.0008,0.856,0.0024,0.7176,0.0029,0.8759,0.003,0.7807,0.001,0.8501,0.0011
64,1,2,2,skipsum,0.0,278,True,0.5062,0.0018,561.0,0.6026,0.0156,0.7955,0.0001,0.8537,0.001,0.7206,0.0007,0.8728,0.0009,0.7815,0.0002,0.8515,0.0008
64,1,2,2,skipsum,0.3,97,True,0.5303,0.0122,561.0,0.5589,0.0114,0.7862,0.0038,0.8514,0.0017,0.7001,0.0105,0.8746,0.0034,0.7683,0.0056,0.8338,0.0077
64,1,2,2,skipsum,0.3,197,True,0.5226,0.0072,561.0,0.5644,0.0138,0.7886,0.0019,0.852,0.0101,0.7057,0.0154,0.8737,0.0125,0.7718,0.0053,0.8404,0.0051
64,1,2,2,skipsum,0.3,287,True,0.5182,0.0032,561.0,0.5719,0.0045,0.7912,0.0011,0.852,0.0008,0.7116,0.0015,0.873,0.0006,0.7755,0.0012,0.8436,0.0019
64,1,2,2,skipsum,0.6,97,True,0.5985,0.0279,561.0,0.559,0.0154,0.7436,0.0181,0.7595,0.0374,0.7279,0.0246,0.7596,0.0569,0.7422,0.0103,0.7908,0.0218
64,1,2,2,skipsum,0.6,148,True,0.5944,0.015,561.0,0.5628,0.016,0.745,0.0159,0.7574,0.0292,0.7329,0.0174,0.7574,0.0449,0.7443,0.0098,0.7954,0.0121
64,1,2,2,skipsum,0.6,148,True,0.5944,0.015,561.0,0.5626,0.0097,0.745,0.0159,0.7574,0.0292,0.7329,0.0174,0.7574,0.0449,0.7443,0.0098,0.7954,0.0121
64,1,2,2,stack,0.0,87,True,0.5139,0.0022,561.0,0.5731,0.0264,0.7947,0.0014,0.8548,0.0084,0.7163,0.008,0.8751,0.0099,0.7793,0.0017,0.8487,0.0005
64,1,2,2,stack,0.0,193,True,0.5081,0.0013,561.0,0.6121,0.0066,0.7957,0.0008,0.856,0.0045,0.7181,0.0045,0.8756,0.0056,0.781,0.0009,0.8507,0.0012
64,1,2,2,stack,0.0,278,True,0.5069,0.0011,561.0,0.5936,0.0263,0.7958,0.0004,0.8542,0.0003,0.7207,0.0014,0.8732,0.0005,0.7818,0.0007,0.8512,0.0006
64,1,2,2,stack,0.3,56,True,0.5558,0.0205,561.0,0.5499,0.0016,0.7781,0.0092,0.8347,0.0272,0.7024,0.0157,0.8555,0.0331,0.7623,0.0044,0.8152,0.0088
64,1,2,2,stack,0.3,197,True,0.5445,0.0058,561.0,0.5802,0.0216,0.7789,0.0027,0.8394,0.0043,0.6969,0.0018,0.8631,0.004,0.7615,0.0027,0.8233,0.0042
64,1,2,2,stack,0.3,292,True,0.5422,0.0076,561.0,0.5431,0.0024,0.7798,0.0026,0.8388,0.0003,0.7002,0.0059,0.8617,0.0011,0.7632,0.0034,0.8255,0.0049
64,1,2,2,stack,0.6,93,True,0.6711,0.0304,561.0,0.5575,0.0138,0.6772,0.0301,0.6706,0.0498,0.7298,0.0306,0.6232,0.0921,0.6967,0.0117,0.7261,0.0309
64,1,2,2,stack,0.6,199,True,0.6636,0.0178,561.0,0.548,0.0033,0.6834,0.0288,0.6716,0.0439,0.7518,0.0524,0.6133,0.1037,0.7064,0.0133,0.737,0.0193
64,1,2,2,stack,0.6,233,True,0.6554,0.022,561.0,0.5556,0.0149,0.6894,0.0346,0.6802,0.0571,0.761,0.0625,0.6158,0.134,0.7134,0.0065,0.7436,0.0224
64,1,3,1,skipconcat,0.0,96,True,0.5022,0.0043,1261.0,0.7537,0.0735,0.7966,0.0042,0.8433,0.002,0.7082,0.01,0.8784,0.0024,0.7698,0.006,0.8653,0.0014
64,1,3,1,skipconcat,0.0,193,True,0.4896,0.002,1261.0,0.7539,0.0067,0.8007,0.0007,0.8443,0.0027,0.7173,0.0025,0.8778,0.0029,0.7757,0.0008,0.8694,0.0009
64,1,3,1,skipconcat,0.0,262,True,0.4871,0.0007,1261.0,0.7262,0.0041,0.8011,0.0004,0.8413,0.0015,0.7217,0.0014,0.8743,0.0017,0.777,0.0004,0.8703,0.0004
64,1,3,1,skipconcat,0.3,94,True,0.5268,0.0066,1261.0,0.7775,0.0445,0.7888,0.0036,0.8534,0.0032,0.6765,0.0056,0.8926,0.0023,0.7547,0.0046,0.8457,0.0034
64,1,3,1,skipconcat,0.3,181,True,0.521,0.0021,1261.0,0.7055,0.0508,0.7897,0.0012,0.8558,0.0041,0.6753,0.0074,0.8951,0.0047,0.7549,0.0031,0.8496,0.0007
64,1,3,1,skipconcat,0.3,286,True,0.5156,0.0032,1261.0,0.758,0.0314,0.7885,0.0013,0.8358,0.0061,0.6962,0.0077,0.8738,0.0071,0.7596,0.0025,0.853,0.0022
64,1,3,1,skipconcat,0.6,68,True,0.6132,0.0108,1261.0,0.6955,0.0209,0.7231,0.0039,0.702,0.0046,0.7365,0.0151,0.7108,0.0106,0.7187,0.0062,0.7878,0.0074
64,1,3,1,skipconcat,0.6,150,True,0.6105,0.0062,1261.0,0.662,0.0241,0.7292,0.0138,0.739,0.05,0.6878,0.0508,0.7674,0.0722,0.7089,0.007,0.7902,0.0046
64,1,3,1,skipconcat,0.6,277,True,0.6092,0.009,1261.0,0.6922,0.0094,0.7326,0.0092,0.7572,0.0412,0.6609,0.0501,0.7986,0.0602,0.703,0.0116,0.7921,0.0062
64,1,3,1,skipsum,0.0,95,True,0.4936,0.005,661.0,0.6785,0.0162,0.7999,0.0007,0.8449,0.0019,0.7139,0.0017,0.8791,0.0022,0.7739,0.0005,0.8676,0.001
64,1,3,1,skipsum,0.0,165,True,0.49,0.0025,661.0,0.6766,0.0477,0.8007,0.0004,0.8463,0.0037,0.714,0.0043,0.8805,0.0043,0.7746,0.001,0.8688,0.0002
64,1,3,1,skipsum,0.0,253,True,0.488,0.0019,661.0,0.6842,0.0088,0.8013,0.0006,0.8463,0.003,0.7159,0.0029,0.88,0.0032,0.7757,0.0009,0.8696,0.0005
64,1,3,1,skipsum,0.3,99,True,0.5282,0.0126,661.0,0.685,0.0333,0.7814,0.0064,0.8225,0.0168,0.6951,0.0076,0.861,0.0176,0.7532,0.0043,0.8458,0.0061
64,1,3,1,skipsum,0.3,184,True,0.521,0.0142,661.0,0.6612,0.0198,0.7854,0.0067,0.828,0.0135,0.6977,0.0009,0.8663,0.0124,0.7573,0.0062,0.8502,0.0071
64,1,3,1,skipsum,0.3,287,True,0.5138,0.0104,661.0,0.6586,0.0207,0.7877,0.0057,0.8284,0.0076,0.7033,0.0058,0.8655,0.0061,0.7607,0.0064,0.8542,0.0056
64,1,3,1,skipsum,0.6,85,True,0.6048,0.0295,661.0,0.6156,0.0213,0.7387,0.019,0.7369,0.0345,0.7136,0.012,0.7618,0.0477,0.7243,0.0108,0.7939,0.0209
64,1,3,1,skipsum,0.6,85,True,0.6048,0.0295,661.0,0.6598,0.0162,0.7387,0.019,0.7369,0.0345,0.7136,0.012,0.7618,0.0477,0.7243,0.0108,0.7939,0.0209
64,1,3,1,skipsum,0.6,85,True,0.6048,0.0295,661.0,0.6466,0.0151,0.7387,0.019,0.7369,0.0345,0.7136,0.012,0.7618,0.0477,0.7243,0.0108,0.7939,0.0209
64,1,3,1,stack,0.0,99,True,0.4986,0.0033,661.0,0.687,0.0651,0.7999,0.0003,0.8443,0.0015,0.7147,0.0014,0.8785,0.0018,0.7741,0.0003,0.8667,0.0008
64,1,3,1,stack,0.0,165,True,0.4922,0.0021,661.0,0.6711,0.054,0.8005,0.0002,0.8433,0.0013,0.7171,0.002,0.8773,0.0018,0.7751,0.0006,0.8689,0.0007
64,1,3,1,stack,0.0,266,True,0.4885,0.0032,661.0,0.7167,0.0641,0.8002,0.0007,0.843,0.0017,0.717,0.0012,0.8768,0.002,0.7749,0.0004,0.8698,0.0016
64,1,3,1,stack,0.3,92,True,0.5566,0.0237,661.0,0.6591,0.0235,0.7739,0.0131,0.8134,0.0327,0.6895,0.0104,0.8519,0.0348,0.7458,0.008,0.8272,0.014
64,1,3,1,stack,0.3,192,True,0.5503,0.0098,661.0,0.6627,0.0375,0.7726,0.0032,0.8055,0.0159,0.6949,0.0214,0.8444,0.0197,0.7456,0.0069,0.8326,0.007
64,1,3,1,stack,0.3,240,True,0.543,0.0095,661.0,0.6562,0.008,0.7761,0.0047,0.809,0.0239,0.7004,0.0249,0.8461,0.0284,0.75,0.0057,0.8371,0.0063
64,1,3,1,stack,0.6,93,True,0.65,0.0176,661.0,0.6293,0.0042,0.6948,0.0208,0.6774,0.0307,0.6995,0.0266,0.6904,0.0468,0.6875,0.0165,0.7549,0.018
64,1,3,1,stack,0.6,105,True,0.6439,0.0155,661.0,0.6355,0.0182,0.6993,0.017,0.6803,0.0301,0.711,0.0287,0.6885,0.0509,0.6943,0.0107,0.7618,0.0148
