gcnconv-drop,l_pre,l_mp,l_post,stage,epoch,ckpt_clean,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std
0.3,1,3,1,skipconcat,299,True,0.6147,0.0122,661.0,0.7692,0.0047,0.7788,0.0116,0.7449,0.0151,0.76,0.0302,0.752,0.0158,0.8297,0.0061
0.3,1,3,1,skipsum,99,True,0.7149,0.0206,361.0,0.772,0.0041,0.6798,0.0561,0.6341,0.0681,0.7372,0.203,0.6606,0.0807,0.7959,0.0638
0.3,1,3,1,skipsum,199,True,0.652,0.0093,361.0,0.7748,0.0074,0.7697,0.0103,0.7115,0.0328,0.8153,0.0516,0.7576,0.0035,0.8533,0.0086
0.3,1,3,1,skipsum,299,True,0.6143,0.0035,361.0,0.7649,0.005,0.7699,0.0181,0.7006,0.0286,0.842,0.0146,0.7641,0.0112,0.8581,0.0106
0.3,1,3,1,stack,99,True,0.7369,0.0206,361.0,0.7736,0.0062,0.6145,0.0413,0.5427,0.0341,0.6051,0.3233,0.5283,0.2007,0.686,0.0943
0.3,1,3,1,stack,199,True,0.6888,0.0443,361.0,0.7698,0.006,0.7048,0.0476,0.6447,0.0529,0.7467,0.0749,0.6903,0.0516,0.7551,0.0604
0.3,1,3,1,stack,299,True,0.6693,0.0616,361.0,0.7639,0.0043,0.7005,0.0757,0.6481,0.0824,0.7298,0.041,0.6856,0.065,0.7142,0.1359
0.3,1,3,2,skipconcat,99,True,0.6829,0.0073,771.0,0.7694,0.0041,0.7346,0.0013,0.6852,0.0165,0.7431,0.0527,0.7114,0.0143,0.7794,0.0097
0.3,1,3,2,skipconcat,199,True,0.6386,0.0099,771.0,0.7716,0.0085,0.7637,0.0158,0.7328,0.0358,0.738,0.0222,0.7343,0.008,0.8084,0.0079
0.3,1,3,2,skipconcat,299,True,0.6137,0.0089,771.0,0.766,0.0088,0.7682,0.0176,0.7538,0.0195,0.7059,0.0303,0.7288,0.0227,0.8231,0.0055
0.3,1,3,2,skipsum,99,True,0.6812,0.0172,471.0,0.7701,0.0067,0.7443,0.0157,0.7062,0.033,0.7279,0.024,0.7157,0.0057,0.8093,0.0183
0.3,1,3,2,skipsum,199,True,0.6064,0.0193,471.0,0.7714,0.0053,0.7911,0.0193,0.7536,0.035,0.7875,0.0106,0.7695,0.0138,0.8579,0.0202
0.3,1,3,2,skipsum,299,True,0.5719,0.0193,471.0,0.7725,0.0021,0.799,0.0147,0.7722,0.0299,0.7761,0.0106,0.7736,0.0109,0.8683,0.0179
0.3,1,3,2,stack,99,True,0.7028,0.0268,471.0,0.7738,0.0062,0.6751,0.0582,0.6132,0.0719,0.7753,0.0498,0.6804,0.0359,0.7501,0.0562
0.3,1,3,2,stack,199,True,0.6452,0.0151,471.0,0.7755,0.0033,0.7361,0.0227,0.6794,0.0311,0.7682,0.0486,0.7198,0.0248,0.7922,0.0176
0.3,1,3,2,stack,299,True,0.6203,0.0069,471.0,0.7646,0.0087,0.7407,0.01,0.6786,0.0166,0.787,0.0358,0.7281,0.0123,0.8143,0.0042
0.3,2,1,1,skipconcat,99,True,0.703,0.0125,251.0,0.3416,0.0033,0.7216,0.0304,0.6851,0.0519,0.6973,0.0332,0.6893,0.0243,0.768,0.0256
0.3,2,1,1,skipconcat,199,True,0.6605,0.0087,251.0,0.3447,0.0018,0.7497,0.0185,0.7146,0.0214,0.722,0.0297,0.718,0.0221,0.8023,0.0194
0.3,2,1,1,skipconcat,299,True,0.6284,0.0061,251.0,0.3394,0.0028,0.7689,0.0091,0.7346,0.0105,0.7466,0.0097,0.7406,0.01,0.8109,0.0094
0.3,2,1,1,skipsum,99,True,0.7202,0.0233,251.0,0.3418,0.0028,0.6993,0.0481,0.6752,0.0494,0.6055,0.0886,0.6375,0.0719,0.7555,0.0616
0.3,2,1,1,skipsum,199,True,0.6653,0.0225,251.0,0.3436,0.0022,0.7561,0.0366,0.7259,0.062,0.7345,0.0172,0.7282,0.0262,0.8223,0.0367
0.3,2,1,1,skipsum,299,True,0.6226,0.0235,251.0,0.3407,0.0033,0.7715,0.029,0.744,0.0531,0.7471,0.0192,0.7438,0.0193,0.836,0.0251
0.3,2,1,1,stack,99,True,0.703,0.0125,251.0,0.3456,0.0023,0.7216,0.0304,0.6851,0.0519,0.6973,0.0332,0.6893,0.0243,0.768,0.0256
0.3,2,1,1,stack,199,True,0.6605,0.0087,251.0,0.3482,0.001,0.7497,0.0185,0.7146,0.0214,0.722,0.0297,0.718,0.0221,0.8023,0.0194
0.3,2,1,1,stack,299,True,0.6284,0.0061,251.0,0.3463,0.0056,0.7689,0.0091,0.7346,0.0105,0.7466,0.0097,0.7406,0.01,0.8109,0.0094
0.3,2,1,2,skipconcat,99,True,0.6947,0.0023,361.0,0.3462,0.0018,0.7393,0.0199,0.687,0.0288,0.7565,0.018,0.7196,0.0164,0.7826,0.0274
0.3,2,1,2,skipconcat,199,True,0.6267,0.0078,361.0,0.347,0.0015,0.7602,0.0148,0.71,0.0274,0.7772,0.0231,0.7414,0.0107,0.8153,0.0068
0.3,2,1,2,skipconcat,299,True,0.5926,0.0145,361.0,0.3425,0.0023,0.7761,0.0103,0.7391,0.0251,0.7675,0.0535,0.7511,0.0182,0.8317,0.0114
0.3,2,1,2,skipsum,99,True,0.6858,0.0198,361.0,0.3456,0.0022,0.7273,0.0464,0.6725,0.0592,0.7584,0.0442,0.7116,0.0431,0.7927,0.0352
0.3,2,1,2,skipsum,199,True,0.5972,0.005,361.0,0.3471,0.0027,0.7931,0.0052,0.7633,0.0083,0.771,0.0131,0.767,0.0065,0.8579,0.0101
0.3,2,1,2,skipsum,299,True,0.5567,0.0039,361.0,0.3419,0.0027,0.8044,0.0061,0.7809,0.0107,0.7749,0.0029,0.7778,0.0056,0.8731,0.0065
0.3,2,1,2,stack,99,True,0.6947,0.0023,361.0,0.3444,0.0023,0.7393,0.0199,0.687,0.0288,0.7565,0.018,0.7196,0.0164,0.7826,0.0274
0.3,2,1,2,stack,199,True,0.6267,0.0078,361.0,0.3512,0.0031,0.7602,0.0148,0.71,0.0274,0.7772,0.0231,0.7414,0.0107,0.8153,0.0068
0.3,2,1,2,stack,299,True,0.5926,0.0145,361.0,0.3484,0.0033,0.7761,0.0103,0.7391,0.0251,0.7675,0.0535,0.7511,0.0182,0.8317,0.0114
0.3,2,2,1,skipconcat,99,True,0.6919,0.0115,461.0,0.5589,0.0089,0.7329,0.0147,0.6724,0.0298,0.7808,0.0466,0.7207,0.0102,0.7829,0.009
0.3,2,2,1,skipconcat,199,True,0.6487,0.0176,461.0,0.5539,0.0084,0.7524,0.0178,0.7086,0.0413,0.762,0.0699,0.7305,0.0177,0.8044,0.0181
0.3,2,2,1,skipconcat,299,True,0.6234,0.0134,461.0,0.5518,0.0027,0.768,0.0101,0.7596,0.0175,0.6953,0.0033,0.726,0.0093,0.8173,0.0076
0.3,2,2,1,skipsum,99,True,0.7002,0.0191,361.0,0.5548,0.0048,0.7316,0.0369,0.6886,0.0619,0.7365,0.0418,0.7089,0.0278,0.7968,0.0478
0.3,2,2,1,skipsum,199,True,0.6472,0.023,361.0,0.5519,0.008,0.7687,0.0204,0.7117,0.022,0.8016,0.0332,0.7537,0.0228,0.8419,0.0335
0.3,2,2,1,skipsum,299,True,0.5925,0.011,361.0,0.554,0.008,0.7879,0.0135,0.7436,0.0315,0.7984,0.0285,0.769,0.0096,0.8649,0.0142
0.3,2,2,1,stack,99,True,0.7116,0.0141,361.0,0.548,0.0081,0.6996,0.0185,0.6714,0.0596,0.6792,0.1506,0.6605,0.0406,0.7467,0.0225
0.3,2,2,1,stack,199,True,0.6701,0.0187,361.0,0.5421,0.0019,0.7268,0.0251,0.6895,0.0384,0.718,0.1495,0.6919,0.0621,0.7848,0.0282
0.3,2,2,1,stack,299,True,0.6433,0.0245,361.0,0.5429,0.0051,0.7346,0.0233,0.6728,0.0032,0.7761,0.0937,0.7182,0.0441,0.787,0.0302
0.3,2,2,2,skipconcat,99,True,0.6752,0.0122,571.0,0.5535,0.001,0.7464,0.0028,0.7172,0.0396,0.718,0.0835,0.7123,0.0253,0.7955,0.0216
0.3,2,2,2,skipconcat,199,True,0.6285,0.0061,571.0,0.5502,0.0012,0.7526,0.0123,0.7015,0.0335,0.7769,0.0534,0.7348,0.0058,0.8134,0.0068
0.3,2,2,2,skipconcat,299,True,0.6005,0.0048,571.0,0.5516,0.0033,0.7691,0.0026,0.7393,0.0111,0.738,0.0148,0.7385,0.0018,0.8334,0.0071
0.3,2,2,2,skipsum,99,True,0.6892,0.0169,471.0,0.5472,0.0018,0.7362,0.0291,0.6795,0.0363,0.7667,0.0149,0.7202,0.0256,0.7947,0.0328
0.3,2,2,2,skipsum,199,True,0.6292,0.0183,471.0,0.5487,0.0078,0.7653,0.0351,0.7163,0.0578,0.7898,0.0152,0.7495,0.026,0.8242,0.0352
0.3,2,2,2,skipsum,299,True,0.5917,0.0118,471.0,0.5455,0.0027,0.7763,0.0167,0.7295,0.0274,0.7886,0.0386,0.7569,0.0178,0.8523,0.0189
0.3,2,2,2,stack,99,True,0.7174,0.0118,471.0,0.5499,0.0039,0.6873,0.0228,0.6523,0.0346,0.6365,0.0946,0.6396,0.0433,0.7318,0.0163
0.3,2,2,2,stack,199,True,0.661,0.0043,471.0,0.5426,0.0042,0.729,0.0083,0.6847,0.0073,0.7169,0.0283,0.7001,0.0139,0.7865,0.0123
0.3,2,2,2,stack,299,True,0.6238,0.0145,471.0,0.5403,0.0027,0.7474,0.0196,0.6889,0.0286,0.7867,0.0382,0.7334,0.0178,0.8071,0.0126
0.3,2,3,1,skipconcat,99,True,0.6996,0.031,771.0,0.7561,0.0094,0.7006,0.0567,0.6484,0.0667,0.731,0.0198,0.6854,0.0418,0.752,0.0582
0.3,2,3,1,skipconcat,199,True,0.674,0.0395,771.0,0.7492,0.0063,0.7162,0.0491,0.6995,0.0098,0.6259,0.1934,0.6437,0.1189,0.7809,0.0389
0.3,2,3,1,skipconcat,299,True,0.6612,0.0492,771.0,0.7481,0.0099,0.7171,0.064,0.7134,0.0573,0.5812,0.1482,0.635,0.1168,0.7773,0.0613
0.3,2,3,1,skipsum,99,True,0.7233,0.0187,471.0,0.7464,0.0007,0.6909,0.0419,0.6534,0.0462,0.6404,0.0872,0.6446,0.0572,0.7376,0.0512
0.3,2,3,1,skipsum,199,True,0.6519,0.0323,471.0,0.7487,0.0069,0.7678,0.0238,0.73,0.0424,0.762,0.0381,0.7438,0.0192,0.8346,0.0264
0.3,2,3,1,skipsum,299,True,0.6109,0.0306,471.0,0.7505,0.0053,0.78,0.0078,0.775,0.0209,0.7098,0.0418,0.7398,0.0161,0.8545,0.0189
0.3,2,3,1,stack,99,True,0.7065,0.0103,471.0,0.7526,0.0023,0.6824,0.0151,0.6233,0.0248,0.7306,0.1127,0.6667,0.039,0.7313,0.0166
0.3,2,3,1,stack,199,True,0.6633,0.0053,471.0,0.7412,0.0025,0.7298,0.0029,0.6769,0.0117,0.7459,0.0511,0.7084,0.0159,0.7737,0.0093
0.3,2,3,1,stack,299,True,0.6421,0.0104,471.0,0.7453,0.002,0.7399,0.0111,0.7072,0.0119,0.7047,0.0621,0.7041,0.0269,0.7967,0.0127
0.3,2,3,2,skipconcat,99,True,0.6864,0.0183,881.0,0.7588,0.0093,0.7193,0.0335,0.6795,0.0666,0.74,0.1109,0.6985,0.0226,0.776,0.0237
0.3,2,3,2,skipconcat,199,True,0.6386,0.0133,881.0,0.7621,0.0044,0.7434,0.0131,0.6984,0.0297,0.7514,0.1061,0.7178,0.0393,0.8063,0.0118
0.3,2,3,2,skipconcat,299,True,0.6027,0.0119,881.0,0.7519,0.0046,0.767,0.0058,0.7164,0.0166,0.7847,0.0338,0.7482,0.0091,0.8274,0.0065
0.3,2,3,2,skipsum,99,True,0.6849,0.0312,581.0,0.7627,0.0066,0.7427,0.0374,0.7123,0.0315,0.6969,0.0682,0.704,0.05,0.7982,0.0377
0.3,2,3,2,skipsum,199,True,0.6251,0.0316,581.0,0.7604,0.0078,0.7649,0.0341,0.7204,0.0318,0.7631,0.0589,0.7407,0.0427,0.8272,0.0425
0.3,2,3,2,skipsum,299,True,0.5827,0.0309,581.0,0.7553,0.009,0.7885,0.028,0.7604,0.0338,0.7616,0.0274,0.761,0.0305,0.8548,0.0288
0.3,2,3,2,stack,99,True,0.6863,0.0118,581.0,0.7563,0.0041,0.7214,0.0258,0.6827,0.0206,0.6878,0.0521,0.6849,0.0356,0.7723,0.0217
0.3,2,3,2,stack,199,True,0.6541,0.0034,581.0,0.7513,0.0029,0.7233,0.0053,0.6653,0.0202,0.76,0.0637,0.7073,0.016,0.7775,0.0093
0.3,2,3,2,stack,299,True,0.6286,0.0062,581.0,0.7489,0.0031,0.7261,0.0022,0.6619,0.0132,0.7811,0.0572,0.7151,0.0163,0.798,0.0104
0.6,1,1,1,skipconcat,99,True,0.7214,0.0097,141.0,0.3384,0.0015,0.663,0.0404,0.6217,0.0602,0.6737,0.1054,0.6367,0.0287,0.7236,0.0166
0.6,1,1,1,skipconcat,199,True,0.6981,0.0172,141.0,0.3366,0.0025,0.6985,0.0347,0.6755,0.056,0.6279,0.0377,0.6484,0.0277,0.7437,0.027
0.6,1,1,1,skipconcat,299,True,0.678,0.0175,141.0,0.3371,0.0046,0.7136,0.0237,0.6656,0.0252,0.7074,0.0373,0.6856,0.0277,0.7541,0.0206
0.6,1,1,1,skipsum,99,True,0.7274,0.0038,141.0,0.3401,0.0024,0.6719,0.0235,0.6305,0.0513,0.6557,0.0639,0.6379,0.0089,0.7157,0.0208
0.6,1,1,1,skipsum,199,True,0.698,0.0167,141.0,0.3355,0.0011,0.7008,0.0422,0.6512,0.0545,0.7098,0.0177,0.6782,0.0337,0.758,0.0399
0.6,1,1,1,skipsum,299,True,0.6712,0.0229,141.0,0.3342,0.0027,0.7228,0.033,0.6716,0.0419,0.7349,0.0131,0.7015,0.0288,0.7818,0.0385
0.6,1,1,1,stack,99,True,0.7214,0.0097,141.0,0.3356,0.0033,0.663,0.0404,0.6217,0.0602,0.6737,0.1054,0.6367,0.0287,0.7236,0.0166
0.6,1,1,1,stack,199,True,0.6981,0.0172,141.0,0.3355,0.0043,0.6985,0.0347,0.6755,0.056,0.6279,0.0377,0.6484,0.0277,0.7437,0.027
0.6,1,1,1,stack,299,True,0.678,0.0175,141.0,0.3353,0.0025,0.7136,0.0237,0.6656,0.0252,0.7074,0.0373,0.6856,0.0277,0.7541,0.0206
0.6,1,1,2,skipconcat,99,True,0.7184,0.0114,251.0,0.3372,0.0026,0.6776,0.01,0.6333,0.0302,0.6639,0.0917,0.6429,0.0259,0.7239,0.0117
0.6,1,1,2,skipconcat,199,True,0.6871,0.0147,251.0,0.332,0.0009,0.6854,0.023,0.6432,0.0359,0.6588,0.0383,0.6491,0.017,0.7283,0.0225
0.6,1,1,2,skipconcat,299,True,0.6609,0.0141,251.0,0.3372,0.0047,0.7018,0.0102,0.6597,0.0177,0.6737,0.0159,0.6663,0.0077,0.7549,0.0177
0.6,1,1,2,skipsum,99,True,0.7128,0.0117,251.0,0.3361,0.0019,0.6812,0.0339,0.6428,0.0438,0.6341,0.0425,0.6374,0.0346,0.727,0.0336
0.6,1,1,2,skipsum,199,True,0.6548,0.0237,251.0,0.3418,0.0018,0.7261,0.0282,0.6859,0.0353,0.7039,0.021,0.6946,0.0273,0.7824,0.0398
0.6,1,1,2,skipsum,299,True,0.6357,0.038,251.0,0.3339,0.0048,0.7265,0.0471,0.6848,0.0675,0.7321,0.0259,0.7047,0.0299,0.7841,0.0514
0.6,1,1,2,stack,99,True,0.7184,0.0114,251.0,0.3356,0.0038,0.6776,0.01,0.6333,0.0302,0.6639,0.0917,0.6429,0.0259,0.7239,0.0117
0.6,1,1,2,stack,199,True,0.6871,0.0147,251.0,0.3341,0.0038,0.6854,0.023,0.6432,0.0359,0.6588,0.0383,0.6491,0.017,0.7283,0.0225
0.6,1,1,2,stack,299,True,0.6609,0.0141,251.0,0.3383,0.0057,0.7018,0.0102,0.6597,0.0177,0.6737,0.0159,0.6663,0.0077,0.7549,0.0177
0.6,1,2,1,skipconcat,99,True,0.7345,0.0148,351.0,0.5452,0.0074,0.6034,0.0485,0.6005,0.0987,0.6231,0.3157,0.5313,0.175,0.6767,0.0388
0.6,1,2,1,skipconcat,199,True,0.7084,0.0134,351.0,0.5452,0.0052,0.6566,0.04,0.5933,0.0396,0.7122,0.0533,0.6468,0.0414,0.7186,0.0377
0.6,1,2,1,skipconcat,299,True,0.689,0.0095,351.0,0.5392,0.0039,0.6901,0.0206,0.6437,0.028,0.6757,0.0738,0.6567,0.0339,0.7448,0.016
0.6,1,2,1,skipsum,99,True,0.7291,0.0106,251.0,0.5339,0.0044,0.6648,0.0319,0.6486,0.0647,0.5486,0.0417,0.5913,0.0265,0.7131,0.0334
0.6,1,2,1,skipsum,199,True,0.6824,0.0172,251.0,0.5353,0.0051,0.7342,0.0244,0.702,0.0246,0.6913,0.0366,0.6966,0.0303,0.7867,0.0348
0.6,1,2,1,skipsum,299,True,0.6509,0.0234,251.0,0.5319,0.0023,0.7412,0.0262,0.6932,0.0297,0.7439,0.0247,0.7176,0.0268,0.8101,0.036
0.6,1,2,1,stack,99,True,0.7245,0.0087,251.0,0.5272,0.0017,0.6582,0.0145,0.6922,0.0536,0.4424,0.1424,0.5189,0.0963,0.7097,0.0226
0.6,1,2,1,stack,199,True,0.6954,0.0141,251.0,0.5288,0.0036,0.6799,0.0268,0.6895,0.0471,0.5376,0.1775,0.5787,0.1139,0.7442,0.0156
0.6,1,2,1,stack,299,True,0.6797,0.021,251.0,0.5278,0.0034,0.7088,0.0259,0.6632,0.0357,0.6984,0.0544,0.6789,0.0306,0.7551,0.0234
0.6,1,2,2,skipconcat,99,True,0.7269,0.0086,461.0,0.533,0.0033,0.6304,0.02,0.559,0.0209,0.7929,0.0467,0.6545,0.013,0.6677,0.0193
0.6,1,2,2,skipconcat,199,True,0.6736,0.0071,461.0,0.5308,0.0043,0.6857,0.0197,0.6159,0.0185,0.7682,0.04,0.6832,0.0221,0.7426,0.0084
0.6,1,2,2,skipconcat,299,True,0.6489,0.0074,461.0,0.5374,0.0019,0.7034,0.0228,0.6443,0.0378,0.7486,0.0563,0.6901,0.0192,0.7661,0.0103
0.6,1,2,2,skipsum,99,True,0.7118,0.024,361.0,0.536,0.0084,0.6744,0.0414,0.6212,0.0501,0.6859,0.0198,0.6515,0.0359,0.7262,0.0534
0.6,1,2,2,skipsum,199,True,0.6438,0.0212,361.0,0.5384,0.0046,0.7453,0.0397,0.7085,0.052,0.7255,0.0278,0.7164,0.0379,0.7984,0.0403
0.6,1,2,2,skipsum,299,True,0.6156,0.0477,361.0,0.5419,0.0073,0.7559,0.0494,0.7266,0.0506,0.7141,0.0739,0.7199,0.0617,0.8055,0.0609
0.6,1,2,2,stack,99,True,0.7321,0.022,361.0,0.5332,0.0033,0.6478,0.0298,0.5723,0.0287,0.8274,0.0752,0.6743,0.0246,0.6923,0.0272
0.6,1,2,2,stack,199,True,0.6949,0.024,361.0,0.539,0.0052,0.6937,0.0202,0.6358,0.0423,0.753,0.1007,0.6826,0.0263,0.7268,0.025
0.6,1,2,2,stack,299,True,0.6769,0.0441,361.0,0.5366,0.0009,0.6913,0.0511,0.6513,0.0468,0.6333,0.1064,0.6406,0.0781,0.7452,0.0443
0.6,1,3,1,skipconcat,99,True,0.7263,0.0107,661.0,0.7424,0.0128,0.6597,0.0262,0.6284,0.0717,0.6686,0.166,0.6271,0.0411,0.7219,0.0201
0.6,1,3,1,skipconcat,199,True,0.697,0.0143,661.0,0.7347,0.0022,0.6906,0.022,0.6799,0.0722,0.6357,0.1489,0.6386,0.0361,0.753,0.0203
0.6,1,3,1,skipconcat,299,True,0.6728,0.0044,661.0,0.7299,0.006,0.7205,0.0271,0.6623,0.045,0.7725,0.0651,0.7094,0.0183,0.7749,0.0084
0.6,1,3,1,skipsum,99,True,0.7276,0.0092,361.0,0.7326,0.0053,0.6422,0.0533,0.5863,0.0591,0.7706,0.1244,0.6552,0.0053,0.7357,0.015
0.6,1,3,1,skipsum,199,True,0.685,0.0048,361.0,0.7343,0.006,0.7168,0.0137,0.659,0.0113,0.7451,0.0572,0.6982,0.0248,0.789,0.0252
0.6,1,3,1,skipsum,299,True,0.6533,0.0049,361.0,0.7344,0.0049,0.7396,0.0134,0.7025,0.0307,0.7192,0.0338,0.7093,0.006,0.8022,0.0185
0.6,1,3,1,stack,99,True,0.7564,0.007,361.0,0.7466,0.0064,0.5596,0.0211,0.5058,0.021,0.6588,0.1421,0.5625,0.0506,0.595,0.035
0.6,1,3,1,stack,199,True,0.7348,0.0147,361.0,0.7444,0.0132,0.6145,0.0028,0.5492,0.0154,0.7592,0.1493,0.6288,0.0489,0.6628,0.0301
0.6,1,3,1,stack,299,True,0.6945,0.0125,361.0,0.7465,0.0084,0.679,0.0015,0.6179,0.0044,0.7169,0.0211,0.6635,0.0069,0.7403,0.0192
0.6,1,3,2,skipconcat,99,True,0.7299,0.008,771.0,0.7458,0.0128,0.6069,0.028,0.5349,0.0213,0.8714,0.0212,0.6624,0.0138,0.7046,0.034
0.6,1,3,2,skipconcat,199,True,0.6805,0.0096,771.0,0.7445,0.0156,0.7043,0.0128,0.6685,0.0445,0.6882,0.1182,0.6685,0.0388,0.7412,0.0218
0.6,1,3,2,skipconcat,299,True,0.6522,0.0039,771.0,0.7521,0.0046,0.7206,0.0102,0.6999,0.0413,0.66,0.0724,0.6747,0.0171,0.7612,0.0142
0.6,1,3,2,skipsum,99,True,0.7159,0.0136,471.0,0.7379,0.012,0.6738,0.024,0.6371,0.0422,0.6267,0.0344,0.6295,0.0043,0.7293,0.0241
0.6,1,3,2,skipsum,199,True,0.6489,0.0271,471.0,0.7415,0.009,0.7299,0.0253,0.7084,0.0074,0.6604,0.0937,0.68,0.0534,0.787,0.0367
0.6,1,3,2,skipsum,299,True,0.6133,0.0203,471.0,0.7454,0.0034,0.7432,0.0228,0.7001,0.0451,0.7479,0.0422,0.7206,0.0068,0.8163,0.0195
0.6,1,3,2,stack,99,True,0.7411,0.0265,471.0,0.7411,0.0021,0.6038,0.0691,0.5495,0.0743,0.5984,0.0611,0.5728,0.0683,0.6256,0.0799
0.6,1,3,2,stack,199,True,0.6886,0.013,471.0,0.7432,0.0013,0.6782,0.0111,0.6191,0.0177,0.7133,0.0531,0.6614,0.0176,0.7298,0.0159
0.6,1,3,2,stack,299,True,0.659,0.0138,471.0,0.745,0.006,0.707,0.0081,0.6628,0.0305,0.6988,0.0699,0.6768,0.0206,0.7576,0.0226
0.6,2,1,1,skipconcat,99,True,0.7288,0.0075,251.0,0.3258,0.0024,0.6618,0.0103,0.6392,0.0344,0.5714,0.1439,0.5902,0.0608,0.6982,0.0222
0.6,2,1,1,skipconcat,199,True,0.7137,0.0061,251.0,0.3342,0.0031,0.6635,0.006,0.6616,0.0282,0.498,0.0569,0.565,0.0257,0.7142,0.0167
0.6,2,1,1,skipconcat,299,True,0.6981,0.0037,251.0,0.3313,0.0026,0.6791,0.0124,0.6439,0.0165,0.6243,0.1178,0.6266,0.0543,0.73,0.0052
0.6,2,1,1,skipsum,99,True,0.7412,0.008,251.0,0.3332,0.0033,0.6291,0.019,0.5794,0.0168,0.5796,0.0559,0.5787,0.0359,0.664,0.033
0.6,2,1,1,skipsum,199,True,0.7154,0.0143,251.0,0.3278,0.0029,0.6732,0.0252,0.64,0.0201,0.5906,0.0623,0.6135,0.0422,0.7174,0.037
0.6,2,1,1,skipsum,299,True,0.6845,0.0309,251.0,0.3318,0.0031,0.7022,0.0343,0.6595,0.0351,0.6717,0.0495,0.6655,0.0419,0.7559,0.049
0.6,2,1,1,stack,99,True,0.7288,0.0075,251.0,0.3304,0.0003,0.6618,0.0103,0.6392,0.0344,0.5714,0.1439,0.5902,0.0608,0.6982,0.0222
0.6,2,1,1,stack,199,True,0.7137,0.0061,251.0,0.3291,0.0041,0.6635,0.006,0.6616,0.0282,0.498,0.0569,0.565,0.0257,0.7142,0.0167
0.6,2,1,1,stack,299,True,0.6981,0.0037,251.0,0.3295,0.0051,0.6791,0.0124,0.6439,0.0165,0.6243,0.1178,0.6266,0.0543,0.73,0.0052
0.6,2,1,2,skipconcat,99,True,0.7408,0.008,361.0,0.3332,0.0031,0.6062,0.0584,0.5509,0.0589,0.7353,0.0669,0.6242,0.0169,0.6524,0.0444
0.6,2,1,2,skipconcat,199,True,0.7004,0.0088,361.0,0.3307,0.0016,0.6531,0.0366,0.5875,0.0411,0.7667,0.0551,0.662,0.0073,0.6994,0.0097
0.6,2,1,2,skipconcat,299,True,0.6813,0.0163,361.0,0.3313,0.0009,0.6717,0.033,0.6124,0.0435,0.7282,0.0374,0.6629,0.0112,0.7206,0.0273
0.6,2,1,2,skipsum,99,True,0.7343,0.0124,361.0,0.3314,0.0041,0.6318,0.0337,0.5722,0.0324,0.6557,0.0486,0.6111,0.0396,0.6805,0.0407
0.6,2,1,2,skipsum,199,True,0.6759,0.0262,361.0,0.3317,0.0029,0.6941,0.0312,0.642,0.033,0.6996,0.063,0.668,0.0372,0.7452,0.0368
0.6,2,1,2,skipsum,299,True,0.6499,0.023,361.0,0.3342,0.0014,0.71,0.0199,0.6684,0.0219,0.682,0.0342,0.6748,0.0247,0.7702,0.0274
0.6,2,1,2,stack,99,True,0.7408,0.008,361.0,0.3339,0.0035,0.6062,0.0584,0.5509,0.0589,0.7353,0.0669,0.6242,0.0169,0.6524,0.0444
0.6,2,1,2,stack,199,True,0.7004,0.0088,361.0,0.3322,0.0025,0.6531,0.0366,0.5875,0.0411,0.7667,0.0551,0.662,0.0073,0.6994,0.0097
0.6,2,1,2,stack,299,True,0.6813,0.0163,361.0,0.3271,0.0031,0.6717,0.033,0.6124,0.0435,0.7282,0.0374,0.6629,0.0112,0.7206,0.0273
0.6,2,2,1,skipconcat,99,True,0.7283,0.0051,461.0,0.5369,0.0008,0.6507,0.0121,0.5859,0.022,0.7377,0.0823,0.6495,0.0207,0.7103,0.0057
0.6,2,2,1,skipconcat,199,True,0.6981,0.0073,461.0,0.5276,0.0029,0.6848,0.0207,0.631,0.048,0.7263,0.0753,0.6698,0.0093,0.7372,0.013
0.6,2,2,1,skipconcat,299,True,0.6764,0.0102,461.0,0.53,0.0071,0.6965,0.019,0.6398,0.0379,0.7361,0.053,0.6817,0.0021,0.7541,0.0105
0.6,2,2,1,skipsum,99,True,0.7433,0.0062,361.0,0.5327,0.0039,0.6204,0.0194,0.5791,0.0332,0.5404,0.038,0.5568,0.0048,0.6498,0.021
0.6,2,2,1,skipsum,199,True,0.6964,0.0103,361.0,0.5354,0.0046,0.6956,0.0284,0.6344,0.0363,0.747,0.0188,0.685,0.0153,0.7594,0.0279
0.6,2,2,1,skipsum,299,True,0.673,0.0179,361.0,0.534,0.0053,0.7164,0.0164,0.6997,0.0359,0.6427,0.1177,0.6619,0.048,0.773,0.0324
0.6,2,2,1,stack,99,True,0.732,0.004,361.0,0.5309,0.0024,0.6239,0.0144,0.5514,0.0116,0.7984,0.013,0.6523,0.0123,0.6877,0.0053
0.6,2,2,1,stack,199,True,0.7072,0.0087,361.0,0.5324,0.0017,0.6599,0.0311,0.5934,0.0355,0.7682,0.0893,0.6651,0.0257,0.7163,0.0158
0.6,2,2,1,stack,299,True,0.6877,0.0131,361.0,0.5338,0.0021,0.6942,0.0327,0.6421,0.0529,0.7208,0.0382,0.6764,0.0168,0.7377,0.0287
0.6,2,2,2,skipconcat,99,True,0.7222,0.0056,571.0,0.5435,0.0079,0.6639,0.009,0.6205,0.0077,0.6153,0.0247,0.6177,0.0153,0.6945,0.0081
